ID,x,y,Class_ID,Class,Description
9902,678085,4763595,3,Class_4,Grass
9903,678095,4763595,3,Class_4,Grass
9904,678105,4763595,3,Class_4,Grass
9905,678115,4763595,3,Class_4,Grass
9906,678125,4763595,1,Class_2,Building
9907,678135,4763595,0,Class_1,Parking/road/pavement
9908,678145,4763595,0,Class_1,Parking/road/pavement
9909,678155,4763595,1,Class_2,Building
9910,678165,4763595,0,Class_1,Parking/road/pavement
9911,678175,4763595,1,Class_2,Building
9912,678185,4763595,2,Class_3,Tree/bushes
9913,678195,4763595,2,Class_3,Tree/bushes
9914,678205,4763595,2,Class_3,Tree/bushes
9915,678215,4763595,0,Class_1,Parking/road/pavement
9916,678225,4763595,0,Class_1,Parking/road/pavement
9917,678235,4763595,0,Class_1,Parking/road/pavement
9918,678245,4763595,1,Class_2,Building
9919,678255,4763595,3,Class_4,Grass
9920,678265,4763595,3,Class_4,Grass
9921,678275,4763595,3,Class_4,Grass
9922,678285,4763595,1,Class_2,Building
9923,678295,4763595,3,Class_4,Grass
9924,678305,4763595,3,Class_4,Grass
9925,678315,4763595,3,Class_4,Grass
9926,678325,4763595,2,Class_3,Tree/bushes
9927,678335,4763595,2,Class_3,Tree/bushes
9928,678345,4763595,2,Class_3,Tree/bushes
9929,678355,4763595,0,Class_1,Parking/road/pavement
9930,678365,4763595,0,Class_1,Parking/road/pavement
9931,678375,4763595,0,Class_1,Parking/road/pavement
9932,678385,4763595,0,Class_1,Parking/road/pavement
9933,678395,4763595,0,Class_1,Parking/road/pavement
9934,678405,4763595,1,Class_2,Building
9935,678415,4763595,2,Class_3,Tree/bushes
9936,678425,4763595,2,Class_3,Tree/bushes
9937,678435,4763595,0,Class_1,Parking/road/pavement
9938,678445,4763595,1,Class_2,Building
9939,678455,4763595,0,Class_1,Parking/road/pavement
9940,678465,4763595,0,Class_1,Parking/road/pavement
9941,678475,4763595,1,Class_2,Building
9942,678485,4763595,0,Class_1,Parking/road/pavement
9943,678495,4763595,0,Class_1,Parking/road/pavement
9944,678505,4763595,0,Class_1,Parking/road/pavement
9945,678515,4763595,0,Class_1,Parking/road/pavement
9946,678525,4763595,4,Class_5,Water
9947,678535,4763595,1,Class_2,Building
9948,678545,4763595,2,Class_3,Tree/bushes
9949,678555,4763595,1,Class_2,Building
9950,678565,4763595,1,Class_2,Building
9951,678575,4763595,0,Class_1,Parking/road/pavement
9952,678585,4763595,1,Class_2,Building
9953,678595,4763595,2,Class_3,Tree/bushes
9954,678605,4763595,1,Class_2,Building
9955,678615,4763595,0,Class_1,Parking/road/pavement
9956,678625,4763595,1,Class_2,Building
9957,678635,4763595,2,Class_3,Tree/bushes
9958,678645,4763595,3,Class_4,Grass
9959,678655,4763595,0,Class_1,Parking/road/pavement
9960,678665,4763595,1,Class_2,Building
9961,678675,4763595,2,Class_3,Tree/bushes
9962,678685,4763595,2,Class_3,Tree/bushes
9963,678695,4763595,2,Class_3,Tree/bushes
9964,678705,4763595,2,Class_3,Tree/bushes
9965,678715,4763595,2,Class_3,Tree/bushes
9966,678725,4763595,1,Class_2,Building
9967,678735,4763595,0,Class_1,Parking/road/pavement
